Query ID	Subject ID	Percent Identity	Alignment Length	Mismatches	Gap Openings	Query Start	Query End	Subject Start	Subject End	E-Value	Bit Score
WP_039353427.1	tr|H6WX58|H6WX58_9ACTN	31.535	241	153	6	26	265	12	241	3.5700000000000004e-33	116.0
WP_039353427.1	tr|E5BBQ2|E5BBQ2_THEFU	35.391	243	141	8	26	265	69	298	1.22e-25	96.7
WP_039353427.1	WP_104613137.1	34.979	243	142	8	26	265	51	280	1.41e-25	96.3
WP_039353427.1	WP_078759821.1	29.717	212	139	4	56	265	85	288	1.46e-25	96.3
WP_039353427.1	tr|W0TJ64|W0TJ64_9PSEU	32.035	231	146	6	37	265	65	286	6.79e-25	94.4
WP_039353427.1	WP_093412886.1	32.143	252	158	6	29	277	45	286	2.01e-24	92.8
WP_039353427.1	pdb|2FX5|A	25.833	240	145	8	30	258	14	231	0.007	28.5
ANP21911.1	ANP21911.1	100.0	302	0	0	1	302	1	302	0.0	618.0
ANP21911.1	ANP21910.1	74.351	308	72	4	1	302	1	307	2.61e-172	471.0
ANP21911.1	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	76.821	302	60	3	8	302	6	304	1.55e-165	454.0
ANP21911.1	UUT36764.1	66.45	307	98	2	1	302	1	307	3.18e-153	423.0
ANP21911.1	UUT36763.1	64.557	316	98	3	1	302	1	316	2e-149	414.0
ANP21911.1	tr|C3RYL0|C3RYL0_9BACT	61.538	286	102	4	24	302	24	308	4.27e-126	354.0
ANP21911.1	tr|R4YKL9|R4YKL9_OLEAN	55.844	308	123	4	8	302	3	310	1.8700000000000002e-125	352.0
ANP21911.1	RLU00646.1	55.663	309	126	3	2	302	7	312	9.97e-120	338.0
ANP21911.1	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	54.296	291	128	2	14	302	10	297	2.37e-113	322.0
ANP21911.1	tr|A0A0G3BI90|A0A0G3BI90_9BURK	51.88	266	122	4	42	302	34	298	9.24e-93	269.0
ANP21911.1	sp|Q6A0I4|PETH2_THEFU	51.838	272	120	7	35	302	37	301	6.69e-92	267.0
ANP21911.1	sp|Q47RJ6|PETH2_THEFY	51.838	272	120	7	35	302	37	301	6.69e-92	267.0
ANP21911.1	AET05799.1	51.838	272	120	7	35	302	37	301	6.69e-92	267.0
ANP21911.1	sp|Q47RJ7|PETH1_THEFY	51.471	272	121	7	35	302	55	319	1.61e-91	266.0
ANP21911.1	AET05798.1	51.471	272	121	7	35	302	55	319	1.61e-91	266.0
ANP21911.1	ADV92526.1	52.83	265	114	7	42	302	5	262	1.7699999999999999e-91	265.0
ANP21911.1	WP_062195544.1	52.612	268	118	6	42	302	27	292	5.3299999999999995e-90	262.0
ANP21911.1	tr|E9LVH7|E9LVH7_THEAE	52.075	265	116	7	42	302	5	262	7.4e-89	258.0
ANP21911.1	tr|H6WX58|H6WX58_9ACTN	50.566	265	120	7	42	302	5	262	2.93e-87	254.0
ANP21911.1	BAI99230.2	50.566	265	120	7	42	302	39	296	3.58e-87	254.0
ANP21911.1	sp|F7IX06|PETH2_THEAE	50.566	265	120	7	42	302	43	300	6.14e-87	254.0
ANP21911.1	ODU60407.1	47.143	280	137	6	34	302	26	305	6.96e-87	254.0
ANP21911.1	tr|D1A9G5|D1A9G5_THECD	50.566	265	118	7	42	302	33	288	2.05e-85	250.0
ANP21911.1	sp|A0A0K8P6T7|PETH_IDESA	52.143	280	122	8	25	300	18	289	3.5000000000000003e-85	249.0
ANP21911.1	WP_078759821.1	45.246	305	151	7	4	302	15	309	5.56e-84	247.0
ANP21911.1	tr|E5BBQ2|E5BBQ2_THEFU	51.471	272	121	7	35	302	55	319	2.56e-83	246.0
ANP21911.1	WP_104613137.1	51.103	272	122	7	35	302	37	301	7.15e-83	244.0
ANP21911.1	tr|W0TJ64|W0TJ64_9PSEU	49.621	264	122	7	42	302	49	304	9.19e-81	239.0
ANP21911.1	sp|G9BY57|PETH_UNKP	48.364	275	123	8	29	299	29	288	1.41e-79	235.0
ANP21911.1	tr|A0A1W6L588|A0A1W6L588_9BURK	52.075	265	121	4	42	302	30	292	8.270000000000001e-79	233.0
ANP21911.1	sp|P19833|LIP1_MORS1	42.623	305	156	11	5	301	26	319	9.15e-76	226.0
ANP21911.1	WP_093412886.1	48.322	298	137	9	9	302	9	293	1.72e-75	225.0
ANP21911.1	GBD22443.1	47.328	262	122	7	42	299	39	288	6.42e-74	221.0
ANP21911.1	EGD44994.1	46.494	271	131	8	35	301	33	293	2.65e-66	201.0
ANP21911.1	WP_111881932.1	36.546	249	153	4	38	282	18	265	2.28e-50	162.0
ANP21911.1	WP_039353427.1	40.086	232	129	5	58	282	37	265	8.89e-47	153.0
ANP21911.1	RLT92980.1	34.034	238	148	4	57	286	21	257	7.6e-41	135.0
ANP21911.1	pdb|2FX5|A	29.801	151	87	4	113	254	73	213	1.37e-08	45.4
ANP21911.1	RLI42440.1	27.132	129	70	5	77	190	16	135	5.95e-05	34.7
ANP21910.1	ANP21910.1	100.0	307	0	0	1	307	1	307	0.0	633.0
ANP21910.1	ANP21911.1	74.351	308	72	4	1	307	1	302	2.65e-172	471.0
ANP21910.1	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	73.927	303	72	3	8	307	6	304	6.37e-161	442.0
ANP21910.1	UUT36764.1	67.419	310	95	2	1	307	1	307	1.1400000000000001e-157	434.0
ANP21910.1	UUT36763.1	66.772	316	96	2	1	307	1	316	8.57e-155	427.0
ANP21910.1	tr|C3RYL0|C3RYL0_9BACT	62.069	290	99	5	24	307	24	308	6.83e-127	356.0
ANP21910.1	tr|R4YKL9|R4YKL9_OLEAN	53.185	314	133	3	3	307	2	310	1.64e-121	343.0
ANP21910.1	RLU00646.1	59.774	266	104	1	42	307	50	312	1.48e-118	335.0
ANP21910.1	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	54.478	268	117	2	41	307	34	297	2.35e-107	306.0
ANP21910.1	tr|H6WX58|H6WX58_9ACTN	48.889	270	122	8	42	307	5	262	7.97e-87	253.0
ANP21910.1	sp|Q47RJ7|PETH1_THEFY	45.862	290	132	8	21	307	52	319	3.3000000000000003e-85	251.0
ANP21910.1	AET05798.1	45.862	290	132	8	21	307	52	319	3.3000000000000003e-85	251.0
ANP21910.1	ODU60407.1	45.936	283	140	6	35	307	26	305	2.37e-84	248.0
ANP21910.1	tr|A0A0G3BI90|A0A0G3BI90_9BURK	47.037	270	134	5	42	307	34	298	2.5e-84	248.0
ANP21910.1	sp|Q6A0I4|PETH2_THEFU	45.517	290	133	8	21	307	34	301	3.03e-84	248.0
ANP21910.1	sp|Q47RJ6|PETH2_THEFY	45.517	290	133	8	21	307	34	301	3.03e-84	248.0
ANP21910.1	AET05799.1	45.517	290	133	8	21	307	34	301	3.03e-84	248.0
ANP21910.1	ADV92526.1	46.84	269	129	7	42	307	5	262	7.87e-84	245.0
ANP21910.1	BAI99230.2	47.212	269	128	7	42	307	39	296	1.47e-83	246.0
ANP21910.1	sp|F7IX06|PETH2_THEAE	47.584	269	127	7	42	307	43	300	3e-83	245.0
ANP21910.1	WP_062195544.1	47.059	272	132	7	42	307	27	292	3.1599999999999996e-82	242.0
ANP21910.1	WP_078759821.1	45.704	291	134	9	21	307	39	309	9.06e-81	239.0
ANP21910.1	tr|E9LVH7|E9LVH7_THEAE	46.097	269	131	7	42	307	5	262	1.66e-80	237.0
ANP21910.1	tr|D1A9G5|D1A9G5_THECD	47.212	269	126	7	42	307	33	288	2.6500000000000002e-79	234.0
ANP21910.1	sp|G9BY57|PETH_UNKP	47.08	274	128	7	33	304	30	288	5.0000000000000006e-79	234.0
ANP21910.1	tr|E5BBQ2|E5BBQ2_THEFU	45.862	290	132	8	21	307	52	319	3.6200000000000005e-77	230.0
ANP21910.1	tr|W0TJ64|W0TJ64_9PSEU	47.955	269	124	8	42	307	49	304	2.31e-76	228.0
ANP21910.1	WP_104613137.1	45.172	290	134	8	21	307	34	301	5.47e-76	226.0
ANP21910.1	GBD22443.1	45.62	274	132	7	33	304	30	288	1.03e-75	226.0
ANP21910.1	sp|A0A0K8P6T7|PETH_IDESA	49.064	267	124	8	42	305	32	289	8.75e-75	223.0
ANP21910.1	sp|P19833|LIP1_MORS1	43.098	297	147	11	17	306	38	319	4.2299999999999995e-74	222.0
ANP21910.1	tr|A0A1W6L588|A0A1W6L588_9BURK	46.296	270	134	6	42	307	30	292	5.02e-71	213.0
ANP21910.1	WP_093412886.1	44.59	305	143	9	9	307	9	293	6.85e-71	213.0
ANP21910.1	EGD44994.1	42.81	306	150	12	6	306	8	293	8.970000000000001e-64	195.0
ANP21910.1	WP_111881932.1	36.653	251	147	7	42	287	22	265	1.14e-47	155.0
ANP21910.1	WP_039353427.1	39.316	234	133	5	58	287	37	265	1.85e-47	155.0
ANP21910.1	RLT92980.1	32.083	240	153	5	58	291	22	257	1.27e-36	124.0
ANP21910.1	pdb|2FX5|A	30.645	124	77	2	113	232	73	191	5.08e-08	43.9
ANP21910.1	RLI42440.1	25.203	123	69	4	77	185	16	129	0.000216	32.7
RLU00646.1	RLU00646.1	100.0	312	0	0	1	312	1	312	0.0	646.0
RLU00646.1	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	62.034	295	101	1	18	312	14	297	4.8599999999999995e-135	377.0
RLU00646.1	tr|R4YKL9|R4YKL9_OLEAN	60.645	310	118	4	7	312	1	310	5.4700000000000005e-133	372.0
RLU00646.1	ANP21911.1	56.634	309	123	4	7	312	2	302	2.9400000000000003e-124	350.0
RLU00646.1	UUT36764.1	57.616	302	126	2	12	312	7	307	9.440000000000001e-124	348.0
RLU00646.1	ANP21910.1	56.0	300	125	2	16	312	12	307	3.1400000000000003e-122	345.0
RLU00646.1	tr|C3RYL0|C3RYL0_9BACT	63.542	288	97	5	28	312	26	308	8.33e-121	341.0
RLU00646.1	UUT36763.1	61.852	270	98	3	48	312	47	316	3.84e-119	337.0
RLU00646.1	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	57.338	293	121	2	20	312	16	304	2.35e-117	332.0
RLU00646.1	tr|A0A0G3BI90|A0A0G3BI90_9BURK	55.431	267	113	4	50	312	34	298	3.9699999999999996e-98	283.0
RLU00646.1	ODU60407.1	51.418	282	127	5	39	312	26	305	1.7999999999999998e-94	274.0
RLU00646.1	sp|Q6A0I4|PETH2_THEFU	52.015	273	120	8	43	312	37	301	1.79e-90	264.0
RLU00646.1	sp|Q47RJ6|PETH2_THEFY	52.015	273	120	8	43	312	37	301	1.79e-90	264.0
RLU00646.1	AET05799.1	52.015	273	120	8	43	312	37	301	1.79e-90	264.0
RLU00646.1	ADV92526.1	53.008	266	114	8	50	312	5	262	1.11e-89	260.0
RLU00646.1	sp|Q47RJ7|PETH1_THEFY	50.916	273	123	8	43	312	55	319	1.9400000000000002e-88	259.0
RLU00646.1	AET05798.1	50.916	273	123	8	43	312	55	319	1.9400000000000002e-88	259.0
RLU00646.1	tr|D1A9G5|D1A9G5_THECD	53.759	266	106	8	50	310	33	286	4.9200000000000004e-88	257.0
RLU00646.1	tr|E9LVH7|E9LVH7_THEAE	52.632	266	115	8	50	312	5	262	5.13e-88	256.0
RLU00646.1	BAI99230.2	51.504	266	118	7	50	312	39	296	6.290000000000001e-88	257.0
RLU00646.1	WP_062195544.1	49.627	268	128	5	50	312	27	292	7.77e-87	254.0
RLU00646.1	sp|P19833|LIP1_MORS1	45.625	320	140	11	8	306	7	313	1.8500000000000002e-85	251.0
RLU00646.1	sp|F7IX06|PETH2_THEAE	50.0	266	122	7	50	312	43	300	2.87e-84	248.0
RLU00646.1	tr|H6WX58|H6WX58_9ACTN	48.496	266	126	7	50	312	5	262	2.36e-82	241.0
RLU00646.1	sp|A0A0K8P6T7|PETH_IDESA	53.077	260	114	6	50	307	32	285	2.3e-81	240.0
RLU00646.1	tr|E5BBQ2|E5BBQ2_THEFU	51.282	273	122	8	43	312	55	319	2.7e-81	241.0
RLU00646.1	tr|A0A1W6L588|A0A1W6L588_9BURK	50.376	266	126	4	50	312	30	292	3.95e-81	239.0
RLU00646.1	WP_104613137.1	50.916	273	123	8	43	312	37	301	1.18e-80	239.0
RLU00646.1	sp|G9BY57|PETH_UNKP	46.809	282	128	8	33	310	29	292	5.660000000000001e-79	234.0
RLU00646.1	WP_078759821.1	44.649	271	138	6	43	310	46	307	3.07e-78	233.0
RLU00646.1	GBD22443.1	47.163	282	127	9	33	310	29	292	2.6699999999999998e-76	227.0
RLU00646.1	tr|W0TJ64|W0TJ64_9PSEU	48.679	265	125	8	50	312	49	304	2.89e-75	225.0
RLU00646.1	WP_093412886.1	48.864	264	122	7	52	312	40	293	4.31e-71	214.0
RLU00646.1	EGD44994.1	46.768	263	128	8	50	310	40	292	2.17e-68	207.0
RLU00646.1	WP_111881932.1	33.068	251	154	5	46	292	25	265	5.4099999999999995e-42	140.0
RLU00646.1	WP_039353427.1	35.0	240	149	4	57	292	29	265	1.6e-40	137.0
RLU00646.1	RLT92980.1	29.528	254	161	7	66	307	22	269	1.5600000000000002e-27	100.0
RLU00646.1	RLI42440.1	23.077	247	134	10	85	279	16	258	0.003	29.6
RLU00646.1	pdb|2FX5|A	23.944	213	129	8	38	240	2	191	0.011	27.3
ODU60407.1	ODU60407.1	100.0	305	0	0	1	305	1	305	0.0	615.0
ODU60407.1	tr|A0A0G3BI90|A0A0G3BI90_9BURK	55.72	271	114	4	35	305	34	298	1.4e-99	286.0
ODU60407.1	RLU00646.1	51.46	274	125	4	32	305	47	312	4.92e-93	270.0
ODU60407.1	tr|A0A1W6L588|A0A1W6L588_9BURK	53.137	271	119	5	35	305	30	292	1.88e-88	258.0
ODU60407.1	ANP21911.1	47.143	280	137	6	26	305	34	302	7.03e-87	254.0
ODU60407.1	tr|R4YKL9|R4YKL9_OLEAN	47.842	278	137	4	28	305	41	310	2.3e-86	253.0
ODU60407.1	tr|C3RYL0|C3RYL0_9BACT	48.936	282	132	6	28	305	35	308	5.5e-86	252.0
ODU60407.1	ANP21910.1	45.936	283	140	6	26	305	35	307	2.36e-84	248.0
ODU60407.1	sp|Q6A0I4|PETH2_THEFU	47.842	278	132	5	28	305	37	301	1.19e-83	246.0
ODU60407.1	sp|Q47RJ6|PETH2_THEFY	47.842	278	132	5	28	305	37	301	1.19e-83	246.0
ODU60407.1	AET05799.1	47.842	278	132	5	28	305	37	301	1.19e-83	246.0
ODU60407.1	UUT36763.1	44.891	274	143	4	34	305	49	316	3.25e-83	245.0
ODU60407.1	ADV92526.1	48.339	271	127	5	35	305	5	262	4.23e-83	243.0
ODU60407.1	UUT36764.1	45.588	272	140	5	34	305	44	307	2.74e-82	243.0
ODU60407.1	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	44.863	292	146	5	21	305	21	304	1.0699999999999999e-81	241.0
ODU60407.1	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	43.509	285	153	4	21	305	21	297	1.61e-81	241.0
ODU60407.1	sp|F7IX06|PETH2_THEAE	46.863	271	131	5	35	305	43	300	3.0399999999999997e-81	240.0
ODU60407.1	BAI99230.2	46.125	271	133	5	35	305	39	296	7.27e-80	236.0
ODU60407.1	tr|E9LVH7|E9LVH7_THEAE	47.601	271	129	5	35	305	5	262	1.1900000000000001e-79	234.0
ODU60407.1	sp|Q47RJ7|PETH1_THEFY	46.403	278	136	5	28	305	55	319	3.0100000000000005e-79	235.0
ODU60407.1	AET05798.1	46.403	278	136	5	28	305	55	319	3.0100000000000005e-79	235.0
ODU60407.1	sp|A0A0K8P6T7|PETH_IDESA	50.0	270	122	6	35	303	32	289	8.96e-78	231.0
ODU60407.1	WP_062195544.1	46.125	271	141	4	35	305	27	292	2.91e-77	229.0
ODU60407.1	tr|D1A9G5|D1A9G5_THECD	46.324	272	129	5	35	305	33	288	8.29e-77	228.0
ODU60407.1	WP_104613137.1	46.763	278	135	5	28	305	37	301	4.66e-75	224.0
ODU60407.1	sp|G9BY57|PETH_UNKP	46.097	269	125	6	35	302	39	288	1.65e-73	220.0
ODU60407.1	tr|H6WX58|H6WX58_9ACTN	44.322	273	135	6	35	305	5	262	2.2400000000000002e-73	218.0
ODU60407.1	tr|E5BBQ2|E5BBQ2_THEFU	46.043	278	137	5	28	305	55	319	1.8400000000000002e-72	218.0
ODU60407.1	WP_078759821.1	43.728	279	141	6	28	305	46	309	3.03e-71	214.0
ODU60407.1	GBD22443.1	44.61	269	129	6	35	302	39	288	5.169999999999999e-69	208.0
ODU60407.1	tr|W0TJ64|W0TJ64_9PSEU	43.75	272	136	6	35	305	49	304	2.13e-65	199.0
ODU60407.1	WP_093412886.1	46.097	269	128	5	38	305	41	293	6.15e-65	198.0
ODU60407.1	sp|P19833|LIP1_MORS1	42.412	257	132	7	50	304	77	319	4.18e-63	194.0
ODU60407.1	EGD44994.1	40.214	281	144	8	28	304	33	293	5.58e-57	177.0
ODU60407.1	RLT92980.1	36.402	239	143	4	48	281	19	253	3.02e-40	133.0
ODU60407.1	WP_111881932.1	32.618	233	151	3	51	281	37	265	3.74e-38	130.0
ODU60407.1	WP_039353427.1	33.208	265	169	4	42	302	26	286	1.5200000000000002e-37	128.0
ODU60407.1	pdb|2FX5|A	30.07	143	88	4	107	245	73	207	0.002	30.0
ODU60407.1	RLI42440.1	23.841	151	74	6	71	195	16	151	0.005	28.5
WP_062195544.1	WP_062195544.1	100.0	292	0	0	1	292	1	292	0.0	601.0
WP_062195544.1	ANP21911.1	50.865	289	133	6	6	292	21	302	8.08e-96	276.0
WP_062195544.1	BAI99230.2	50.929	269	118	6	27	292	39	296	1.8299999999999999e-93	270.0
WP_062195544.1	sp|Q6A0I4|PETH2_THEFU	48.921	278	132	5	16	292	33	301	3.71e-93	270.0
WP_062195544.1	sp|Q47RJ6|PETH2_THEFY	48.921	278	132	5	16	292	33	301	3.71e-93	270.0
WP_062195544.1	AET05799.1	48.921	278	132	5	16	292	33	301	3.71e-93	270.0
WP_062195544.1	RLU00646.1	50.373	268	126	5	27	292	50	312	3.39e-92	268.0
WP_062195544.1	tr|D1A9G5|D1A9G5_THECD	53.532	269	109	7	27	292	33	288	6.05e-92	266.0
WP_062195544.1	UUT36763.1	50.36	278	123	7	23	292	46	316	2.37e-91	266.0
WP_062195544.1	sp|Q47RJ7|PETH1_THEFY	48.561	278	133	5	16	292	51	319	2.9999999999999997e-91	266.0
WP_062195544.1	AET05798.1	48.561	278	133	5	16	292	51	319	2.9999999999999997e-91	266.0
WP_062195544.1	ADV92526.1	49.064	267	126	5	27	292	5	262	4.86e-91	263.0
WP_062195544.1	sp|F7IX06|PETH2_THEAE	49.814	269	121	6	27	292	43	300	3.53e-90	262.0
WP_062195544.1	UUT36764.1	48.881	268	130	5	27	292	45	307	9.539999999999999e-90	261.0
WP_062195544.1	tr|R4YKL9|R4YKL9_OLEAN	50.916	273	126	6	20	287	41	310	3.1099999999999997e-89	260.0
WP_062195544.1	tr|A0A0G3BI90|A0A0G3BI90_9BURK	50.746	268	127	4	27	292	34	298	5.43e-88	256.0
WP_062195544.1	sp|G9BY57|PETH_UNKP	54.286	245	103	5	27	270	39	275	7.08e-88	256.0
WP_062195544.1	tr|H6WX58|H6WX58_9ACTN	49.438	267	125	5	27	292	5	262	1.52e-87	254.0
WP_062195544.1	sp|A0A0K8P6T7|PETH_IDESA	51.042	288	130	7	6	290	10	289	1.85e-87	255.0
WP_062195544.1	tr|E9LVH7|E9LVH7_THEAE	47.94	267	129	5	27	292	5	262	1.98e-87	254.0
WP_062195544.1	ANP21910.1	44.66	309	148	8	1	292	5	307	2.69e-87	255.0
WP_062195544.1	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	48.689	267	132	3	27	292	42	304	7.85e-86	251.0
WP_062195544.1	tr|C3RYL0|C3RYL0_9BACT	50.37	270	126	5	26	292	44	308	2.72e-85	250.0
WP_062195544.1	WP_104613137.1	49.281	278	131	5	16	292	33	301	3.64e-85	249.0
WP_062195544.1	tr|E5BBQ2|E5BBQ2_THEFU	49.64	278	130	5	16	292	51	319	3.88e-85	250.0
WP_062195544.1	GBD22443.1	51.587	252	110	6	23	270	32	275	4.07e-82	241.0
WP_062195544.1	ODU60407.1	44.521	292	155	5	6	292	16	305	6.73e-82	241.0
WP_062195544.1	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	47.015	268	135	5	27	292	35	297	2.58e-80	237.0
WP_062195544.1	tr|A0A1W6L588|A0A1W6L588_9BURK	52.612	268	120	5	27	292	30	292	3.6500000000000005e-79	234.0
WP_062195544.1	EGD44994.1	45.126	277	137	6	17	291	30	293	6.37e-78	231.0
WP_062195544.1	WP_078759821.1	43.493	292	144	9	8	292	32	309	8.44e-78	231.0
WP_062195544.1	WP_093412886.1	48.432	287	128	8	10	292	23	293	3.19e-73	219.0
WP_062195544.1	tr|W0TJ64|W0TJ64_9PSEU	47.955	269	124	7	27	292	49	304	1.2600000000000002e-72	218.0
WP_062195544.1	sp|P19833|LIP1_MORS1	41.86	258	128	9	41	291	77	319	1.63e-61	189.0
WP_062195544.1	WP_039353427.1	36.576	257	158	3	34	287	29	283	4.71e-48	156.0
WP_062195544.1	WP_111881932.1	34.231	260	160	4	32	282	27	284	4.0200000000000003e-47	153.0
WP_062195544.1	RLT92980.1	32.636	239	153	4	37	269	17	253	3.94e-37	125.0
WP_062195544.1	pdb|2FX5|A	28.571	224	129	7	31	242	10	214	5.22e-08	43.9
WP_062195544.1	RLI42440.1	24.167	240	111	12	75	256	32	258	0.02	26.6
UUT36764.1	UUT36764.1	100.0	307	0	0	1	307	1	307	0.0	630.0
UUT36764.1	UUT36763.1	72.785	316	77	2	1	307	1	316	1.86e-166	457.0
UUT36764.1	ANP21910.1	67.628	312	91	3	1	307	1	307	1.6e-157	434.0
UUT36764.1	ANP21911.1	66.343	309	95	3	1	307	1	302	4.59e-153	422.0
UUT36764.1	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	71.854	302	82	2	7	307	5	304	3.49e-152	420.0
UUT36764.1	tr|C3RYL0|C3RYL0_9BACT	63.509	285	103	1	24	307	24	308	4e-130	365.0
UUT36764.1	tr|R4YKL9|R4YKL9_OLEAN	62.082	269	102	0	39	307	42	310	1.79e-127	358.0
UUT36764.1	RLU00646.1	57.516	306	120	4	7	307	12	312	2.19e-125	353.0
UUT36764.1	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	54.647	269	120	1	41	307	29	297	1.1e-111	317.0
UUT36764.1	tr|A0A0G3BI90|A0A0G3BI90_9BURK	49.064	267	130	4	45	307	34	298	3.66e-91	265.0
UUT36764.1	BAI99230.2	49.248	266	124	7	45	307	39	296	2.2700000000000002e-85	250.0
UUT36764.1	WP_062195544.1	48.507	268	131	5	45	307	27	292	5.81e-85	249.0
UUT36764.1	ODU60407.1	42.675	314	161	7	2	307	3	305	2.88e-82	243.0
UUT36764.1	tr|H6WX58|H6WX58_9ACTN	48.689	267	124	8	45	307	5	262	4.6e-81	238.0
UUT36764.1	sp|F7IX06|PETH2_THEAE	47.744	266	128	7	45	307	43	300	2.2700000000000002e-80	238.0
UUT36764.1	ADV92526.1	46.617	266	131	7	45	307	5	262	7.42e-80	235.0
UUT36764.1	sp|Q6A0I4|PETH2_THEFU	46.617	266	131	7	45	307	44	301	1.1200000000000001e-79	236.0
UUT36764.1	sp|Q47RJ6|PETH2_THEFY	46.617	266	131	7	45	307	44	301	1.1200000000000001e-79	236.0
UUT36764.1	AET05799.1	46.617	266	131	7	45	307	44	301	1.1200000000000001e-79	236.0
UUT36764.1	sp|A0A0K8P6T7|PETH_IDESA	50.579	259	122	5	45	302	32	285	2.13e-79	235.0
UUT36764.1	tr|D1A9G5|D1A9G5_THECD	46.617	266	129	7	45	307	33	288	1.71e-78	233.0
UUT36764.1	sp|Q47RJ7|PETH1_THEFY	46.617	266	131	8	45	307	62	319	2.87e-78	233.0
UUT36764.1	AET05798.1	46.617	266	131	8	45	307	62	319	2.87e-78	233.0
UUT36764.1	WP_078759821.1	45.318	267	132	7	45	307	53	309	8.27e-78	231.0
UUT36764.1	tr|E9LVH7|E9LVH7_THEAE	46.241	266	132	7	45	307	5	262	2.1900000000000002e-77	229.0
UUT36764.1	sp|G9BY57|PETH_UNKP	48.78	246	115	6	45	288	39	275	1.8900000000000001e-75	225.0
UUT36764.1	tr|W0TJ64|W0TJ64_9PSEU	45.725	269	135	7	41	307	45	304	1.9200000000000002e-73	220.0
UUT36764.1	tr|E5BBQ2|E5BBQ2_THEFU	46.992	266	130	8	45	307	62	319	7.91e-72	216.0
UUT36764.1	GBD22443.1	46.748	246	120	6	45	288	39	275	1.7e-71	215.0
UUT36764.1	sp|P19833|LIP1_MORS1	46.693	257	113	12	60	306	77	319	1.74e-71	216.0
UUT36764.1	WP_104613137.1	45.865	266	133	7	45	307	44	301	5.53e-71	214.0
UUT36764.1	tr|A0A1W6L588|A0A1W6L588_9BURK	46.241	266	137	4	45	307	30	292	6.3e-71	213.0
UUT36764.1	WP_093412886.1	45.302	298	148	8	15	307	6	293	1.1000000000000001e-70	213.0
UUT36764.1	EGD44994.1	46.038	265	129	9	45	306	40	293	5.21e-65	198.0
UUT36764.1	WP_111881932.1	40.323	248	139	6	45	287	22	265	4.4299999999999996e-55	174.0
UUT36764.1	WP_039353427.1	38.961	231	135	3	61	287	37	265	2.9199999999999996e-48	157.0
UUT36764.1	RLT92980.1	32.0	250	162	5	60	302	21	269	2.26e-37	125.0
UUT36764.1	pdb|2FX5|A	28.977	176	103	8	116	282	73	235	1.72e-07	42.4
UUT36764.1	RLI42440.1	24.306	144	86	4	80	209	16	150	0.000177	33.1
tr|A0A0G3BI90|A0A0G3BI90_9BURK	tr|A0A0G3BI90|A0A0G3BI90_9BURK	100.0	298	0	0	1	298	1	298	0.0	608.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	sp|A0A0K8P6T7|PETH_IDESA	65.052	289	93	3	7	293	3	285	1.05e-124	350.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	tr|A0A1W6L588|A0A1W6L588_9BURK	68.03	269	84	2	30	298	26	292	1.6e-121	342.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	ODU60407.1	55.72	271	114	4	34	298	35	305	5.04e-105	300.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	RLU00646.1	55.431	267	113	4	34	298	50	312	3.5599999999999996e-104	298.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	tr|R4YKL9|R4YKL9_OLEAN	55.805	267	112	5	34	298	48	310	9.18e-101	290.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	ANP21911.1	50.0	294	136	6	11	298	14	302	8.48e-100	287.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	tr|A0A1Z2SIQ1|A0A1Z2SIQ1_VIBGA	48.649	296	144	5	5	298	8	297	1.92e-97	281.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	UUT36764.1	49.064	267	130	4	34	298	45	307	1.26e-95	276.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	ADV92526.1	52.416	269	117	5	32	298	3	262	2.23e-94	272.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	sp|Q6A0I4|PETH2_THEFU	52.015	273	120	5	28	298	38	301	2.63e-94	273.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	sp|Q47RJ6|PETH2_THEFY	52.015	273	120	5	28	298	38	301	2.63e-94	273.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	AET05799.1	52.015	273	120	5	28	298	38	301	2.63e-94	273.0
tr|A0A0G3BI90|A0A0G3BI90_9BURK	tr|A0A1H6AD45|A0A1H6AD45_9GAMM	47.697	304	141	6	9	298	5	304	3.4799999999999996e-94	273.0
